"","cId","MOI","Strain","Time","E1","E2","NS1","NS2","Actual.Time"
"49","Vero.0.1.133.31","0.001","PRVABC59",1,568.882352941176,127.651391162029,496.852941176471,110.728314238953,24
"50","Vero.0.1.135.13","0.001","PRVABC59",1,75.9047619047619,34.381593714927,39.7976190476191,15.9584736251403,24
"51","Vero.0.1.136.42","0.001","PRVABC59",1,134.347826086957,22.9054982817869,80.4673913043478,14.5704467353952,24
"52","Vero.0.1.137.43","0.001","PRVABC59",1,186.873493975904,61.0217086834734,141.463855421687,38.4642857142857,24
"53","Vero.0.1.138.60","0.001","PRVABC59",1,195.489539748954,57.2892307692308,220.167364016736,52.8261538461538,24
"54","Vero.0.1.139.21","0.001","PRVABC59",1,78.1388888888889,36.1463939720129,67.9861111111111,34.3762109795479,24
"55","Vero.0.1.139.59","0.001","PRVABC59",1,192.552282768778,161.412675018423,135.929307805596,118.448415622697,24
"56","Vero.0.1.140.15","0.001","PRVABC59",1,393.064516129032,425.681212524983,297.268999453253,312.759493670886,24
"57","Vero.0.1.142.12","0.001","PRVABC59",1,139.277777777778,67.763479145473,79.2450980392157,29.6230925737538,24
"58","Vero.0.1.142.22","0.001","PRVABC59",1,161.75,34.2006430868167,110.940909090909,26.5813504823151,24
"59","Vero.0.1.144.10","0.001","PRVABC59",1,387.2890625,495.401175606172,275.7109375,345.803820720059,24
"60","Vero.0.1.144.43","0.001","PRVABC59",1,109.808080808081,52.6450790413055,80.3383838383838,34.6297807241203,24
"61","Vero.0.1.144.47","0.001","PRVABC59",1,115.347517730496,46.4700647249191,106.290780141844,39.5582524271845,24
"62","Vero.0.1.145.59","0.001","PRVABC59",1,101.629032258065,47.0601464435146,93.0161290322581,48.0559623430962,24
"63","Vero.0.1.147.10","0.001","PRVABC59",1,279.18275862069,36.9766866831508,183.865517241379,20.3737195337337,24
"64","Vero.0.1.147.25","0.001","PRVABC59",1,336.067669172932,238.238237693772,307.535338345865,265.597497960294,24
"65","Vero.0.1.150.12","0.001","PRVABC59",1,183.163568773234,91.5002589331952,106.92936802974,47.0145002589332,24
"66","Vero.0.1.154.62","0.001","PRVABC59",1,75.025641025641,43.9125902165196,46.4615384615385,31.5172413793103,24
"67","Vero.0.1.154.73","0.001","PRVABC59",1,531.399838449111,577.06981450253,339.174474959612,381.502192242833,24
"68","Vero.0.1.156.10","0.001","PRVABC59",1,179.784810126582,83.4880658436214,132.46835443038,57.2452674897119,24
"69","Vero.0.1.156.43","0.001","PRVABC59",1,350.202105263158,420.608130081301,339.938947368421,330.411382113821,24
"70","Vero.0.1.158.48","0.001","PRVABC59",1,683.64308681672,351.304168811117,393.636655948553,207.975295934122,24
"71","Vero.0.1.158.8","0.001","PRVABC59",1,100.956363636364,17.8743746525848,97.52,18.5636464702613,24
"72","Vero.0.1.159.17","0.001","PRVABC59",1,278.272365805169,238.413825757576,219.369781312127,182.488162878788,24
"73","Vero.0.1.159.43","0.001","PRVABC59",1,64.6923076923077,11.5646417445483,46.1794871794872,7.53115264797508,24
"74","Vero.0.1.16.60","0.001","PRVABC59",1,201.048154093098,38.2713472485769,92.2006420545746,19.2933044185416,24
"75","Vero.0.1.160.49","0.001","PRVABC59",1,369.304147465438,210.989543726236,358.715821812596,248.388783269962,24
"76","Vero.0.1.161.43","0.001","PRVABC59",1,59.2222222222222,32.3448873483536,42.5555555555556,28.6343154246101,24
"77","Vero.0.1.162.27","0.001","PRVABC59",1,222.498507462687,159.306361607143,371.573134328358,326.873325892857,24
"78","Vero.0.1.162.70","0.001","PRVABC59",1,388.424581005587,200.288461538462,253.087988826816,131.806582840237,24
"79","Vero.0.1.163.22","0.001","PRVABC59",1,106.382978723404,27.4580801944107,73.6713947990544,24.3547995139733,24
"80","Vero.0.1.164.49","0.001","PRVABC59",1,309.590417310665,371.34065441506,203.035548686244,245.794262662483,24
"81","Vero.0.1.166.10","0.001","PRVABC59",1,85.4725274725275,16.8985282726569,93.2967032967033,17.1688613477924,24
"82","Vero.0.1.167.15","0.001","PRVABC59",1,237.602816901408,176.02789208962,107.756338028169,79.4819387288523,24
"83","Vero.0.1.167.41","0.001","PRVABC59",1,369.43537414966,607.955517536356,255.278911564626,409.934131736527,24
"84","Vero.0.1.168.17","0.001","PRVABC59",1,222.909474954737,224.370653907496,111.904043452022,109.621371610845,24
"85","Vero.0.1.168.22","0.001","PRVABC59",1,75.9902912621359,34.0764781491003,59.8932038834951,25.6028277634961,24
"86","Vero.0.1.168.31","0.001","PRVABC59",1,39.8823529411765,34.7781178270849,43.9117647058824,35.1101759755164,24
"87","Vero.0.1.170.12","0.001","PRVABC59",1,206.425561797753,191.242521859181,97.5323033707865,86.5080533824206,24
"88","Vero.0.1.172.66","0.001","PRVABC59",1,140.454022988506,195.652982184353,156.218390804598,185.555770720372,24
"89","Vero.0.1.173.1","0.001","PRVABC59",1,657.850828729282,421.072423398329,492.209944751381,321.513294504938,24
"90","Vero.0.1.174.17","0.001","PRVABC59",1,187.094262295082,86.7317608337905,155.479508196721,75.4157981349424,24
"91","Vero.0.1.175.48","0.001","PRVABC59",1,299.183246073298,236.975332068311,132.883071553229,120.896110056926,24
"92","Vero.0.1.176.60","0.001","PRVABC59",1,423.626344086022,266.969498910675,303.258064516129,188.150762527233,24
"93","Vero.0.1.176.69","0.001","PRVABC59",1,294.714828897338,147.86385255648,155.868821292776,83.910225921522,24
"94","Vero.0.1.176.72","0.001","PRVABC59",1,320.8,57.5667556742323,147.742857142857,20.8738317757009,24
"95","Vero.0.1.177.52","0.001","PRVABC59",1,131.737113402062,26.2034073309241,111.979381443299,-14.2808466701084,24
"96","Vero.0.1.178.70","0.001","PRVABC59",1,217.171641791045,71.4692874692875,154.587064676617,55.2664092664093,24
"97","Vero.0.1.180.72","0.001","PRVABC59",1,223.31983805668,143.084210526316,175.82995951417,120.049824561404,24
"98","Vero.0.1.183.11","0.001","PRVABC59",1,33.2,17.5995045417011,45,15.0239471511148,24
"99","Vero.0.1.183.73","0.001","PRVABC59",1,43.3380281690141,6.22776025236593,63.7042253521127,15.792429022082,24
"100","Vero.0.1.185.1","0.001","PRVABC59",1,274.629268292683,68.4855421686747,163.482926829268,42.6903614457831,24
"101","Vero.0.1.187.62","0.001","PRVABC59",1,425.751479289941,48.9155011655012,227.976331360947,28.4172494172494,24
"102","Vero.0.1.188.10","0.001","PRVABC59",1,125.502857142857,57.2357910906298,78.6971428571429,42.0445468509985,24
"103","Vero.0.1.188.52","0.001","PRVABC59",1,81.4878048780488,15.5671321160043,96.1829268292683,-16.0064446831364,24
"104","Vero.0.1.191.23","0.001","PRVABC59",1,379.863869863014,269.837469416288,271.282534246575,207.816497728067,24
"105","Vero.0.1.191.72","0.001","PRVABC59",1,544.830729166667,443.022686567164,445.4453125,375.781492537313,24
"106","Vero.0.1.193.40","0.001","PRVABC59",1,236.172185430464,34.0949926362297,258.165562913907,38.2658321060383,24
"107","Vero.0.1.193.44","0.001","PRVABC59",1,134.802469135802,9.05002428363283,136.58024691358,12.0441962117533,24
"108","Vero.0.1.193.69","0.001","PRVABC59",1,526.90243902439,227.435174746336,258.121951219512,117.438556933484,24
"109","Vero.0.1.195.10","0.001","PRVABC59",1,585.505190311419,539.715187653455,326.857266435986,295.562258856542,24
"110","Vero.0.1.195.42","0.001","PRVABC59",1,449.304621848739,525.449822904368,201.621848739496,249.283353010626,24
"111","Vero.0.1.195.62","0.001","PRVABC59",1,127.067415730337,133.008812856402,36.0898876404494,38.5246241575946,24
"112","Vero.0.1.196.7","0.001","PRVABC59",1,369.594436310395,284.167832167832,242.171303074671,203.340472027972,24
"113","Vero.0.1.197.27","0.001","PRVABC59",1,51.0555555555556,10.5545774647887,45.4259259259259,7.05868544600939,24
"114","Vero.0.1.198.57","0.001","PRVABC59",1,93.1784037558685,86.2653534183082,109.446009389671,93.1996910003863,24
"115","Vero.0.1.2.44","0.001","PRVABC59",1,1321.75316455696,472.460306406685,1240.25949367089,485.765320334262,24
"116","Vero.0.1.2.49","0.001","PRVABC59",1,128.237163814181,33.991930477964,94.2518337408313,21.9270639354438,24
"117","Vero.0.1.2.53","0.001","PRVABC59",1,128.954198473282,54.8473702303197,214.992366412214,82.4245445170162,24
"118","Vero.0.1.20.32","0.001","PRVABC59",1,252.704697986577,44.9344947735192,125.61744966443,25.2543554006969,24
"119","Vero.0.1.200.17","0.001","PRVABC59",1,64.2941176470588,78.8219633943428,36.1764705882353,49.2978369384359,24
"120","Vero.0.1.202.53","0.001","PRVABC59",1,271.797413793103,88.1905557877142,155.810344827586,55.5608023401588,24
"121","Vero.0.1.203.40","0.001","PRVABC59",1,535.489208633094,361.319051262433,348.371223021583,232.543993879112,24
"122","Vero.0.1.204.64","0.001","PRVABC59",1,245.955849889625,66.6790671848973,187.041942604857,55.0888395335924,24
"123","Vero.0.1.205.33","0.001","PRVABC59",1,46.875,18.6862406447899,34.6607142857143,12.8543465745538,24
"124","Vero.0.1.207.31","0.001","PRVABC59",1,121.211267605634,66.9100281162137,82.6760563380282,44.8238050609185,24
"125","Vero.0.1.207.40","0.001","PRVABC59",1,207.573221757322,69.4287356321839,156.899581589958,53.0459770114943,24
"126","Vero.0.1.207.45","0.001","PRVABC59",1,163.505747126437,68.0029041626331,106.114942528736,42.4152952565344,24
"127","Vero.0.1.207.56","0.001","PRVABC59",1,309.206572769953,83.0443279313632,324.521126760563,93.5214489990467,24
"128","Vero.0.1.21.17","0.001","PRVABC59",1,227.308102345416,61.9718373836021,106.160980810235,32.0465591642062,24
"129","Vero.0.1.21.73","0.001","PRVABC59",1,147.454242928453,90.7578692493947,114.161397670549,72.7558514931396,24
"130","Vero.0.1.21.8","0.001","PRVABC59",1,111.507936507937,31.5401459854015,79.7460317460317,20.0519059205191,24
"131","Vero.0.1.210.35","0.001","PRVABC59",1,197.452747252747,103.547246770904,238.661538461538,131.62066621346,24
"132","Vero.0.1.211.10","0.001","PRVABC59",1,122.606557377049,82.6255144032922,148.524590163934,95.9732510288066,24
"133","Vero.0.1.211.73","0.001","PRVABC59",1,453.943074003795,187.240281224152,321.216318785579,135.028535980149,24
"134","Vero.0.1.212.10","0.001","PRVABC59",1,34.75,38.136438582028,25.75,35.4023083264633,24
"135","Vero.0.1.212.12","0.001","PRVABC59",1,251.267605633803,132.2031408308,102.754929577465,51.9853090172239,24
"136","Vero.0.1.212.47","0.001","PRVABC59",1,297.015151515152,450.43400621118,269.306060606061,375.452639751553,24
"137","Vero.0.1.215.10","0.001","PRVABC59",1,55.5625,16.7052469135802,36.09375,6.43055555555556,24
"138","Vero.0.1.217.53","0.001","PRVABC59",1,32.4242424242424,13.7219581749049,34.530303030303,12.75,24
"139","Vero.0.1.217.63","0.001","PRVABC59",1,353.46694214876,357.217032967033,254.471074380165,246.135073260073,24
"140","Vero.0.1.219.32","0.001","PRVABC59",1,250.926056338028,131.536666666667,163.595070422535,81.952,24
"141","Vero.0.1.22.45","0.001","PRVABC59",1,54.4333333333333,10.3247572815534,201.66,45.7674757281553,24
"142","Vero.0.1.22.53","0.001","PRVABC59",1,230.307228915663,110.958116274224,186.969879518072,115.606376328402,24
"143","Vero.0.1.220.11","0.001","PRVABC59",1,90.2232142857143,46.0640287769784,55.2053571428571,25.7928057553957,24
"144","Vero.0.1.227.61","0.001","PRVABC59",1,164.632857142857,84.7874206229211,83.9057142857143,52.2410039310553,24
"145","Vero.0.1.228.10","0.001","PRVABC59",1,237.556328233658,146.179809141135,144.21140472879,84.4284279256655,24
"146","Vero.0.1.229.53","0.001","PRVABC59",1,319.504109589041,266.342105263158,287.772602739726,233.53216374269,24
"147","Vero.0.1.23.62","0.001","PRVABC59",1,528.205761316872,169.062146892655,445.61316872428,159.124646892655,24
"148","Vero.0.1.230.10","0.001","PRVABC59",1,166.206349206349,108.744733581165,70.1005291005291,40.2242874845105,24
"149","Vero.0.1.232.1","0.001","PRVABC59",1,208.013157894737,58.9583154275892,225.166666666667,59.7017619252256,24
"150","Vero.0.1.232.60","0.001","PRVABC59",1,170.150793650794,149.676040494938,91.5952380952381,107.725534308211,24
"151","Vero.0.1.236.10","0.001","PRVABC59",1,521.75525210084,395.572050290135,322.293067226891,254.268375241779,24
"152","Vero.0.1.239.48","0.001","PRVABC59",1,306.470486111111,224.280680437424,164.996527777778,124.458080194411,24
"153","Vero.0.1.240.29","0.001","PRVABC59",1,206.691287878788,45.1523668639053,115.11553030303,25.0669378698225,24
"154","Vero.0.1.241.37","0.001","PRVABC59",1,452.924882629108,405.904570970329,219.267605633803,215.814755412991,24
"155","Vero.0.1.241.39","0.001","PRVABC59",1,224.215355805243,272.327917282127,169.956928838951,177.579517479074,24
"156","Vero.0.1.242.62","0.001","PRVABC59",1,183.412698412698,35.8924930491196,140.384920634921,26.1510658016682,24
"157","Vero.0.1.244.45","0.001","PRVABC59",1,305.639072847682,181.103969754253,217.612582781457,127.753308128544,24
"158","Vero.0.1.246.18","0.001","PRVABC59",1,173.663093415008,125.646666666667,155.529862174579,120.464,24
"159","Vero.0.1.246.53","0.001","PRVABC59",1,616.602941176471,292.607853403141,496.154411764706,252.053403141361,24
"160","Vero.0.1.247.27","0.001","PRVABC59",1,267.213253012048,283.774025385313,248.928313253012,224.917271078876,24
"161","Vero.0.1.247.42","0.001","PRVABC59",1,591.512820512821,89.103305785124,333.675213675214,50.2680047225502,24
"162","Vero.0.1.247.49","0.001","PRVABC59",1,127.482142857143,21.1496855345912,88.375,14.674213836478,24
"163","Vero.0.1.25.48","0.001","PRVABC59",1,191.989806866953,207.441432948386,194.967811158798,223.889465001178,24
"164","Vero.0.1.251.4","0.001","PRVABC59",1,106.257396449704,41.7622119815668,70.707100591716,27.8377880184332,24
"165","Vero.0.1.252.69","0.001","PRVABC59",1,186.389006342495,91.7684848484848,101.651162790698,52.6181818181818,24
"166","Vero.0.1.253.12","0.001","PRVABC59",1,407.035087719298,113.939690721649,141.686159844055,38.3237113402062,24
"167","Vero.0.1.255.41","0.001","PRVABC59",1,263.717842323651,110.113524185587,161.717842323651,67.3721618953603,24
"168","Vero.0.1.257.37","0.001","PRVABC59",1,408.065789473684,388.478571428571,154.065789473684,161.175892857143,24
"169","Vero.0.1.258.73","0.001","PRVABC59",1,558.595520421607,666.797610681659,421.805006587615,533.603654251581,24
"170","Vero.0.1.259.48","0.001","PRVABC59",1,102.351778656126,21.1103658536585,94.1106719367589,18.9286585365854,24
"171","Vero.0.1.261.22","0.001","PRVABC59",1,360.436990027199,363.556197074673,329.354487760653,330.036951501155,24
"172","Vero.0.1.261.56","0.001","PRVABC59",1,171.223974763407,138.053997923157,234.15141955836,179.686396677051,24
"173","Vero.0.1.261.72","0.001","PRVABC59",1,330.453865336658,325.037556053812,285.812967581047,256.802130044843,24
"174","Vero.0.1.263.10","0.001","PRVABC59",1,192.058252427184,53.2900890868597,123.174757281553,32.1063474387528,24
"175","Vero.0.1.264.10","0.001","PRVABC59",1,127.077464788732,89.0375521557719,70.443661971831,48.5424200278164,24
"176","Vero.0.1.264.28","0.001","PRVABC59",1,393.558106169297,488.996706463565,230.559540889527,268.966241251544,24
"177","Vero.0.1.264.29","0.001","PRVABC59",1,364.8046875,363.582991803279,206.88671875,203.906506147541,24
"178","Vero.0.1.266.11","0.001","PRVABC59",1,81.2222222222222,6.40079365079365,49.2469135802469,7.14616402116402,24
"179","Vero.0.1.266.18","0.001","PRVABC59",1,161.859375,132.523939808482,125.333333333333,128.190150478796,24
"180","Vero.0.1.266.32","0.001","PRVABC59",1,151.485714285714,73.4134849715678,73.9285714285714,38.676685621446,24
"181","Vero.0.1.267.57","0.001","PRVABC59",1,56.0701590271282,47.6639590854392,196.744621141254,157.348074608905,24
"182","Vero.0.1.268.44","0.001","PRVABC59",1,463.939856373429,445.460259529603,313.478456014363,340.989862124899,24
"183","Vero.0.1.268.73","0.001","PRVABC59",1,1269.20952380952,1014.24711907811,787.616666666667,636.610755441741,24
"184","Vero.0.1.27.37","0.001","PRVABC59",1,323.674556213018,49.8210922787194,160.065088757396,25.4011299435028,24
"185","Vero.0.1.271.43","0.001","PRVABC59",1,74.35,35.2993710691824,51.325,26.5949685534591,24
"186","Vero.0.1.275.17","0.001","PRVABC59",1,147.292079207921,25.9395821569735,61.4950495049505,12.1620553359684,24
"187","Vero.0.1.277.48","0.001","PRVABC59",1,62.5322580645161,-0.647058823529412,30.8548387096774,-1.77394957983193,24
"188","Vero.0.1.277.8","0.001","PRVABC59",1,142.741258741259,67.9906629318394,124.741258741259,54.1293183940243,24
"189","Vero.0.1.279.15","0.001","PRVABC59",1,513.817434210526,585.488132094943,316.013157894737,331.429308565531,24
"190","Vero.0.1.280.45","0.001","PRVABC59",1,106.488372093023,15.0330739299611,315.953488372093,65.8443579766537,24
"191","Vero.0.1.282.48","0.001","PRVABC59",1,231.237816764133,132.307411907655,112.16179337232,60.176184690158,24
"192","Vero.0.1.283.23","0.001","PRVABC59",1,349.499709133217,259.488895216401,269.151250727167,212.414009111617,24
"193","Vero.0.1.284.48","0.001","PRVABC59",1,339.791304347826,75.3435406698565,177.930434782609,37.2057416267943,24
"194","Vero.0.1.285.52","0.001","PRVABC59",1,209.388004895961,195.531261699738,107.985312117503,91.5365031823287,24
"195","Vero.0.1.286.35","0.001","PRVABC59",1,218.698113207547,89.7798789712557,312.797843665768,135.102874432678,24
"196","Vero.0.1.286.48","0.001","PRVABC59",1,88.6891891891892,19.1863117870722,52.1621621621622,7.27908745247148,24
"197","Vero.0.1.289.72","0.001","PRVABC59",1,370.121212121212,80.78125,208.371212121212,36.1100852272727,24
"198","Vero.0.1.291.73","0.001","PRVABC59",1,113.784375,110.975059382423,86.446875,76.5273159144893,24
"199","Vero.0.1.291.9","0.001","PRVABC59",1,66.0555555555556,115.4944,52.5,109.5344,24
"200","Vero.0.1.292.28","0.001","PRVABC59",1,421.060240963855,184.713247172859,236.542168674699,97.8231017770598,24
"201","Vero.0.1.292.41","0.001","PRVABC59",1,304.035087719298,193.14395229983,29.3196881091618,21.839863713799,24
"202","Vero.0.1.292.43","0.001","PRVABC59",1,94.0681818181818,31.9212435233161,87.1590909090909,30.3854922279793,24
"203","Vero.0.1.294.12","0.001","PRVABC59",1,69.9051724137931,35.6019172552977,33.7241379310345,14.9515640766902,24
"204","Vero.0.1.294.17","0.001","PRVABC59",1,62.7631578947368,-2.19925412892914,25.0526315789474,1.03889184869473,24
"205","Vero.0.1.295.10","0.001","PRVABC59",1,283.493333333333,310.13567839196,174.824,176.165201005025,24
"206","Vero.0.1.295.45","0.001","PRVABC59",1,54.3797909407665,36.7646706586826,180.592334494774,136.90119760479,24
"207","Vero.0.1.296.28","0.001","PRVABC59",1,166.013513513514,23.5602094240838,84.7094594594595,13.5908750934929,24
"208","Vero.0.1.297.9","0.001","PRVABC59",1,181.536748329621,197.260179434092,173.472160356347,193.365079365079,24
"209","Vero.0.1.299.30","0.001","PRVABC59",1,34.5,21.4227740763174,48.9117647058824,15.4142943670503,24
"210","Vero.0.1.299.66","0.001","PRVABC59",1,26.7391304347826,11.3596318211703,29.695652173913,9.04865220249836,24
"211","Vero.0.1.30.1","0.001","PRVABC59",1,203.540425531915,21.8689458689459,127.327659574468,15.9192782526116,24
"212","Vero.0.1.300.30","0.001","PRVABC59",1,578.067551266586,327.046511627907,531.512665862485,339.798581001183,24
"213","Vero.0.1.302.49","0.001","PRVABC59",1,178.381282495667,150.690526315789,145.852686308492,98.5128421052632,24
"214","Vero.0.1.303.10","0.001","PRVABC59",1,95.1315789473684,48.2226184411615,55.8947368421053,22.0626591951095,24
"215","Vero.0.1.303.27","0.001","PRVABC59",1,97.2529411764706,67.380303030303,88.5235294117647,55.6136363636364,24
"216","Vero.0.1.303.47","0.001","PRVABC59",1,534.415162454874,320.169875424689,297.837545126354,204.703850509626,24
"217","Vero.0.1.304.33","0.001","PRVABC59",1,151.812395309883,213.500425531915,283.608040201005,311.991489361702,24
"218","Vero.0.1.305.21","0.001","PRVABC59",1,117.293103448276,92.9978873239437,84.3189655172414,64.7098591549296,24
"219","Vero.0.1.305.49","0.001","PRVABC59",1,238.716073147257,138.290702087287,216.51010587103,114.632637571157,24
"220","Vero.0.1.308.12","0.001","PRVABC59",1,90.9831460674157,36.5114254624592,55.061797752809,13.8422198041349,24
"221","Vero.0.1.308.25","0.001","PRVABC59",1,83.2142857142857,29.069355980184,70.8928571428571,16.5824486907289,24
"222","Vero.0.1.308.7","0.001","PRVABC59",1,185.567476383266,149.235475896168,333.027665317139,288.222496909765,24
"223","Vero.0.1.309.49","0.001","PRVABC59",1,194.069565217391,89.2218956649522,119.252173913043,57.7986774430566,24
"224","Vero.0.1.314.22","0.001","PRVABC59",1,257.857399103139,174.204212210077,181.542600896861,122.77792588643,24
"225","Vero.0.1.315.48","0.001","PRVABC59",1,337.467289719626,77.3244353182751,211.766355140187,47.9435318275154,24
"226","Vero.0.1.315.72","0.001","PRVABC59",1,415.808908045977,256.156788566625,277.441091954023,163.476670870113,24
"227","Vero.0.1.316.40","0.001","PRVABC59",1,136.857364341085,59.54620547238,29.0186046511628,17.9550851832731,24
"228","Vero.0.1.316.43","0.001","PRVABC59",1,110.57399103139,67.3931297709924,71.6412556053812,49.5664122137405,24
"229","Vero.0.1.319.43","0.001","PRVABC59",1,121.463768115942,71.4329787234043,46.5217391304348,27.968085106383,24
"230","Vero.0.1.32.48","0.001","PRVABC59",1,148.612244897959,44.4041252864782,74.0459183673469,22.6982429335371,24
"231","Vero.0.1.320.4","0.001","PRVABC59",1,266.486149584488,168.491809828206,240.128808864266,159.809828206153,24
"232","Vero.0.1.322.39","0.001","PRVABC59",1,60.22,35.3420195439739,41.42,35.2625407166124,24
"233","Vero.0.1.323.17","0.001","PRVABC59",1,263.626358695652,203.745574310416,116.911684782609,85.1473857554549,24
"234","Vero.0.1.323.72","0.001","PRVABC59",1,173.653333333333,41.0939226519337,160.786666666667,39.0931333859511,24
"235","Vero.0.1.324.36","0.001","PRVABC59",1,285.486055776892,175.532814238042,263.374501992032,164.110122358176,24
